DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
8 September 2019 01:00,64,41,All Island
8 September 2019 01:15,69,42,All Island
8 September 2019 01:30,75,46,All Island
8 September 2019 01:45,80,52,All Island
8 September 2019 02:00,85,58,All Island
8 September 2019 02:15,90,65,All Island
8 September 2019 02:30,95,74,All Island
8 September 2019 02:45,100,89,All Island
8 September 2019 03:00,105,102,All Island
8 September 2019 03:15,110,119,All Island
8 September 2019 03:30,115,127,All Island
8 September 2019 03:45,121,152,All Island
8 September 2019 04:00,129,169,All Island
8 September 2019 04:15,142,190,All Island
8 September 2019 04:30,154,202,All Island
8 September 2019 04:45,166,216,All Island
8 September 2019 05:00,179,219,All Island
8 September 2019 05:15,193,203,All Island
8 September 2019 05:30,208,205,All Island
8 September 2019 05:45,222,206,All Island
8 September 2019 06:00,235,217,All Island
8 September 2019 06:15,248,224,All Island
8 September 2019 06:30,261,225,All Island
8 September 2019 06:45,274,235,All Island
8 September 2019 07:00,289,233,All Island
8 September 2019 07:15,308,236,All Island
8 September 2019 07:30,328,230,All Island
8 September 2019 07:45,347,221,All Island
8 September 2019 08:00,358,218,All Island
8 September 2019 08:15,362,212,All Island
8 September 2019 08:30,365,209,All Island
8 September 2019 08:45,368,206,All Island
8 September 2019 09:00,367,202,All Island
8 September 2019 09:15,361,200,All Island
8 September 2019 09:30,355,202,All Island
8 September 2019 09:45,349,195,All Island
8 September 2019 10:00,350,208,All Island
8 September 2019 10:15,357,214,All Island
8 September 2019 10:30,364,216,All Island
8 September 2019 10:45,371,232,All Island
8 September 2019 11:00,383,231,All Island
8 September 2019 11:15,400,250,All Island
8 September 2019 11:30,417,278,All Island
8 September 2019 11:45,434,298,All Island
8 September 2019 12:00,447,333,All Island
8 September 2019 12:15,456,353,All Island
8 September 2019 12:30,465,364,All Island
8 September 2019 12:45,474,385,All Island
8 September 2019 13:00,453,450,All Island
8 September 2019 13:15,484,464,All Island
8 September 2019 13:30,515,494,All Island
8 September 2019 13:45,546,521,All Island
8 September 2019 14:00,563,526,All Island
8 September 2019 14:15,566,553,All Island
8 September 2019 14:30,570,580,All Island
8 September 2019 14:45,573,630,All Island
8 September 2019 15:00,582,624,All Island
8 September 2019 15:15,596,624,All Island
8 September 2019 15:30,611,629,All Island
8 September 2019 15:45,625,689,All Island
8 September 2019 16:00,644,677,All Island
8 September 2019 16:15,666,705,All Island
8 September 2019 16:30,687,732,All Island
8 September 2019 16:45,709,770,All Island
8 September 2019 17:00,728,839,All Island
8 September 2019 17:15,744,969,All Island
8 September 2019 17:30,761,1002,All Island
8 September 2019 17:45,777,1034,All Island
8 September 2019 18:00,782,991,All Island
8 September 2019 18:15,776,963,All Island
8 September 2019 18:30,769,973,All Island
8 September 2019 18:45,763,1038,All Island
8 September 2019 19:00,934,1011,All Island
8 September 2019 19:15,931,938,All Island
8 September 2019 19:30,927,875,All Island
8 September 2019 19:45,924,876,All Island
8 September 2019 20:00,915,878,All Island
8 September 2019 20:15,901,855,All Island
8 September 2019 20:30,887,834,All Island
8 September 2019 20:45,873,822,All Island
8 September 2019 21:00,869,833,All Island
8 September 2019 21:15,875,849,All Island
8 September 2019 21:30,881,843,All Island
8 September 2019 21:45,887,874,All Island
8 September 2019 22:00,906,860,All Island
8 September 2019 22:15,937,892,All Island
8 September 2019 22:30,969,971,All Island
8 September 2019 22:45,1001,1029,All Island
8 September 2019 23:00,1021,1073,All Island
8 September 2019 23:15,1029,1131,All Island
8 September 2019 23:30,1038,1160,All Island
8 September 2019 23:45,1046,1158,All Island
9 September 2019 00:00,1056,1105,All Island
9 September 2019 00:15,1067,1035,All Island
9 September 2019 00:30,1078,1216,All Island
9 September 2019 00:45,1090,1274,All Island
9 September 2019 01:00,822,1245,All Island
9 September 2019 01:15,849,1237,All Island
9 September 2019 01:30,877,1163,All Island
9 September 2019 01:45,904,987,All Island
9 September 2019 02:00,939,909,All Island
9 September 2019 02:15,981,925,All Island
9 September 2019 02:30,1022,1071,All Island
9 September 2019 02:45,1064,1124,All Island
9 September 2019 03:00,1099,1167,All Island
9 September 2019 03:15,1127,1118,All Island
9 September 2019 03:30,1155,1121,All Island
9 September 2019 03:45,1183,1162,All Island
9 September 2019 04:00,1209,1219,All Island
9 September 2019 04:15,1234,1376,All Island
9 September 2019 04:30,1258,1424,All Island
9 September 2019 04:45,1282,1404,All Island
9 September 2019 05:00,1298,1431,All Island
9 September 2019 05:15,1305,1453,All Island
9 September 2019 05:30,1312,1453,All Island
9 September 2019 05:45,1319,1414,All Island
9 September 2019 06:00,1330,1461,All Island
9 September 2019 06:15,1345,1531,All Island
9 September 2019 06:30,1359,1541,All Island
9 September 2019 06:45,1373,1632,All Island
9 September 2019 07:00,1408,1745,All Island
9 September 2019 07:15,1419,1722,All Island
9 September 2019 07:30,1430,1739,All Island
9 September 2019 07:45,1440,1836,All Island
9 September 2019 08:00,1472,1811,All Island
9 September 2019 08:15,1525,1836,All Island
9 September 2019 08:30,1578,1809,All Island
9 September 2019 08:45,1631,1843,All Island
9 September 2019 09:00,1679,1888,All Island
9 September 2019 09:15,1723,1815,All Island
9 September 2019 09:30,1766,1817,All Island
9 September 2019 09:45,1810,1946,All Island
9 September 2019 10:00,1860,1968,All Island
9 September 2019 10:15,1917,2116,All Island
9 September 2019 10:30,1974,2228,All Island
9 September 2019 10:45,2032,2266,All Island
9 September 2019 11:00,2081,2277,All Island
9 September 2019 11:15,2122,2336,All Island
9 September 2019 11:30,2163,2234,All Island
9 September 2019 11:45,2204,2253,All Island
9 September 2019 12:00,2233,2211,All Island
9 September 2019 12:15,2248,2192,All Island
9 September 2019 12:30,2263,2182,All Island
9 September 2019 12:45,2278,2248,All Island
9 September 2019 13:00,2245,2277,All Island
9 September 2019 13:15,2291,2259,All Island
9 September 2019 13:30,2337,2260,All Island
9 September 2019 13:45,2382,2328,All Island
9 September 2019 14:00,2425,2309,All Island
9 September 2019 14:15,2464,2256,All Island
9 September 2019 14:30,2502,2265,All Island
9 September 2019 14:45,2541,2299,All Island
9 September 2019 15:00,2538,2310,All Island
9 September 2019 15:15,2492,2316,All Island
9 September 2019 15:30,2446,2290,All Island
9 September 2019 15:45,2399,2284,All Island
9 September 2019 16:00,2357,2262,All Island
9 September 2019 16:15,2319,2314,All Island
9 September 2019 16:30,2281,2411,All Island
9 September 2019 16:45,2243,2406,All Island
9 September 2019 17:00,2202,2392,All Island
9 September 2019 17:15,2158,2321,All Island
9 September 2019 17:30,2114,2254,All Island
9 September 2019 17:45,2070,2261,All Island
9 September 2019 18:00,2028,2260,All Island
9 September 2019 18:15,1989,2135,All Island
9 September 2019 18:30,1951,2004,All Island
9 September 2019 18:45,1912,1995,All Island
9 September 2019 19:00,1659,1847,All Island
9 September 2019 19:15,1602,1743,All Island
9 September 2019 19:30,1545,1647,All Island
9 September 2019 19:45,1488,1552,All Island
9 September 2019 20:00,1436,1540,All Island
9 September 2019 20:15,1390,1474,All Island
9 September 2019 20:30,1343,1457,All Island
9 September 2019 20:45,1297,1411,All Island
9 September 2019 21:00,1249,1367,All Island
9 September 2019 21:15,1199,1313,All Island
9 September 2019 21:30,1149,1267,All Island
9 September 2019 21:45,1099,1248,All Island
9 September 2019 22:00,1062,1218,All Island
9 September 2019 22:15,1036,1182,All Island
9 September 2019 22:30,1011,1088,All Island
9 September 2019 22:45,986,986,All Island
9 September 2019 23:00,963,944,All Island
9 September 2019 23:15,945,879,All Island
9 September 2019 23:30,926,792,All Island
9 September 2019 23:45,907,719,All Island
10 September 2019 00:00,880,630,All Island
10 September 2019 00:15,846,613,All Island
10 September 2019 00:30,812,595,All Island
10 September 2019 00:45,778,599,All Island
10 September 2019 01:00,572,597,All Island
10 September 2019 01:15,558,603,All Island
10 September 2019 01:30,544,612,All Island
10 September 2019 01:45,530,551,All Island
10 September 2019 02:00,515,543,All Island
10 September 2019 02:15,500,572,All Island
10 September 2019 02:30,484,566,All Island
10 September 2019 02:45,469,575,All Island
10 September 2019 03:00,450,542,All Island
10 September 2019 03:15,429,466,All Island
10 September 2019 03:30,409,424,All Island
10 September 2019 03:45,388,398,All Island
10 September 2019 04:00,369,385,All Island
10 September 2019 04:15,352,344,All Island
10 September 2019 04:30,336,269,All Island
10 September 2019 04:45,319,231,All Island
10 September 2019 05:00,306,195,All Island
10 September 2019 05:15,295,174,All Island
10 September 2019 05:30,284,170,All Island
10 September 2019 05:45,273,178,All Island
10 September 2019 06:00,261,183,All Island
10 September 2019 06:15,249,210,All Island
10 September 2019 06:30,237,230,All Island
10 September 2019 06:45,225,265,All Island
10 September 2019 07:00,213,278,All Island
10 September 2019 07:15,211,271,All Island
10 September 2019 07:30,209,277,All Island
10 September 2019 07:45,207,313,All Island
10 September 2019 08:00,208,330,All Island
10 September 2019 08:15,214,310,All Island
10 September 2019 08:30,219,324,All Island
10 September 2019 08:45,225,334,All Island
10 September 2019 09:00,237,343,All Island
10 September 2019 09:15,255,366,All Island
10 September 2019 09:30,274,393,All Island
10 September 2019 09:45,293,419,All Island
10 September 2019 10:00,330,482,All Island
10 September 2019 10:15,384,544,All Island
10 September 2019 10:30,439,649,All Island
10 September 2019 10:45,494,790,All Island
10 September 2019 11:00,555,930,All Island
10 September 2019 11:15,623,1035,All Island
10 September 2019 11:30,690,1134,All Island
10 September 2019 11:45,757,1224,All Island
10 September 2019 12:00,829,1269,All Island
10 September 2019 12:15,906,1407,All Island
10 September 2019 12:30,982,1511,All Island
10 September 2019 12:45,1058,1622,All Island
10 September 2019 13:00,1124,1739,All Island
10 September 2019 13:15,1197,1811,All Island
10 September 2019 13:30,1270,1968,All Island
10 September 2019 13:45,1343,2076,All Island
10 September 2019 14:00,1427,1988,All Island
10 September 2019 14:15,1525,1924,All Island
10 September 2019 14:30,1621,1976,All Island
10 September 2019 14:45,1719,2080,All Island
10 September 2019 15:00,1810,2132,All Island
10 September 2019 15:15,1896,2272,All Island
10 September 2019 15:30,1982,2331,All Island
10 September 2019 15:45,2068,2309,All Island
10 September 2019 16:00,2146,2380,All Island
10 September 2019 16:15,2218,2552,All Island
10 September 2019 16:30,2287,2611,All Island
10 September 2019 16:45,2358,2624,All Island
10 September 2019 17:00,2420,2589,All Island
10 September 2019 17:15,2473,2634,All Island
10 September 2019 17:30,2529,2677,All Island
10 September 2019 17:45,2582,2682,All Island
10 September 2019 18:00,2643,2648,All Island
10 September 2019 18:15,2692,2680,All Island
10 September 2019 18:30,2741,2790,All Island
10 September 2019 18:45,2790,2825,All Island
10 September 2019 19:00,3012,2863,All Island
10 September 2019 19:15,3034,2826,All Island
10 September 2019 19:30,3056,2745,All Island
10 September 2019 19:45,3078,2707,All Island
10 September 2019 20:00,3099,2727,All Island
10 September 2019 20:15,3119,2688,All Island
10 September 2019 20:30,3138,2736,All Island
10 September 2019 20:45,3158,2791,All Island
10 September 2019 21:00,3163,2756,All Island
10 September 2019 21:15,3154,2742,All Island
10 September 2019 21:30,3145,2785,All Island
10 September 2019 21:45,3137,2729,All Island
10 September 2019 22:00,3139,2761,All Island
10 September 2019 22:15,3153,2780,All Island
10 September 2019 22:30,3168,2794,All Island
10 September 2019 22:45,3182,2656,All Island
10 September 2019 23:00,3182,2442,All Island
10 September 2019 23:15,3169,2439,All Island
10 September 2019 23:30,3155,2339,All Island
10 September 2019 23:45,3142,2313,All Island
11 September 2019 00:00,3140,2239,All Island
11 September 2019 00:15,3148,2236,All Island
11 September 2019 00:30,3156,2242,All Island
11 September 2019 00:45,3165,2217,All Island
11 September 2019 01:00,2989,2147,All Island
11 September 2019 01:15,2993,2114,All Island
11 September 2019 01:30,2996,2113,All Island
11 September 2019 01:45,2999,2091,All Island
11 September 2019 02:00,3000,2100,All Island
11 September 2019 02:15,2999,2110,All Island
11 September 2019 02:30,2998,2101,All Island
11 September 2019 02:45,2998,2064,All Island
11 September 2019 03:00,2982,1993,All Island
11 September 2019 03:15,2951,1976,All Island
11 September 2019 03:30,2921,1978,All Island
11 September 2019 03:45,2890,1973,All Island
11 September 2019 04:00,2856,1975,All Island
11 September 2019 04:15,2818,1999,All Island
11 September 2019 04:30,2779,1994,All Island
11 September 2019 04:45,2741,1995,All Island
11 September 2019 05:00,2700,2080,All Island
11 September 2019 05:15,2656,2129,All Island
11 September 2019 05:30,2613,2130,All Island
11 September 2019 05:45,2570,2169,All Island
11 September 2019 06:00,2521,2215,All Island
11 September 2019 06:15,2468,2237,All Island
11 September 2019 06:30,2415,2254,All Island
11 September 2019 06:45,2362,2321,All Island
11 September 2019 07:00,2235,2342,All Island
11 September 2019 07:15,2173,2432,All Island
11 September 2019 07:30,2111,2366,All Island
11 September 2019 07:45,2049,2359,All Island
11 September 2019 08:00,2019,2353,All Island
11 September 2019 08:15,2029,2274,All Island
11 September 2019 08:30,2038,2151,All Island
11 September 2019 08:45,2047,2115,All Island
11 September 2019 09:00,2056,2075,All Island
11 September 2019 09:15,2064,2035,All Island
11 September 2019 09:30,2072,2054,All Island
11 September 2019 09:45,2081,2183,All Island
11 September 2019 10:00,2098,2173,All Island
11 September 2019 10:15,2119,2240,All Island
11 September 2019 10:30,2140,2261,All Island
11 September 2019 10:45,2160,2366,All Island
11 September 2019 11:00,2176,2303,All Island
11 September 2019 11:15,2188,2366,All Island
11 September 2019 11:30,2200,2315,All Island
11 September 2019 11:45,2212,2249,All Island
11 September 2019 12:00,2208,2326,All Island
11 September 2019 12:15,2188,2371,All Island
11 September 2019 12:30,2168,2326,All Island
11 September 2019 12:45,2148,2252,All Island
11 September 2019 13:00,2055,2255,All Island
11 September 2019 13:15,2044,2202,All Island
11 September 2019 13:30,2034,2264,All Island
11 September 2019 13:45,2023,2298,All Island
11 September 2019 14:00,1997,2171,All Island
11 September 2019 14:15,1957,2001,All Island
11 September 2019 14:30,1917,2016,All Island
11 September 2019 14:45,1876,2004,All Island
11 September 2019 15:00,1846,1920,All Island
11 September 2019 15:15,1825,1980,All Island
11 September 2019 15:30,1804,1952,All Island
11 September 2019 15:45,1783,1908,All Island
11 September 2019 16:00,1753,1836,All Island
11 September 2019 16:15,1720,1873,All Island
11 September 2019 16:30,1687,1815,All Island
11 September 2019 16:45,1654,1699,All Island
11 September 2019 17:00,1609,1660,All Island
11 September 2019 17:15,1553,1524,All Island
11 September 2019 17:30,1496,1322,All Island
11 September 2019 17:45,1440,1383,All Island
11 September 2019 18:00,1378,1300,All Island
11 September 2019 18:15,1306,1258,All Island
11 September 2019 18:30,1233,1225,All Island
11 September 2019 18:45,1161,1122,All Island
11 September 2019 19:00,956,1019,All Island
11 September 2019 19:15,915,955,All Island
11 September 2019 19:30,874,960,All Island
11 September 2019 19:45,833,927,All Island
11 September 2019 20:00,806,827,All Island
11 September 2019 20:15,792,846,All Island
11 September 2019 20:30,779,838,All Island
11 September 2019 20:45,765,850,All Island
11 September 2019 21:00,750,875,All Island
11 September 2019 21:15,734,895,All Island
11 September 2019 21:30,717,875,All Island
11 September 2019 21:45,701,876,All Island
11 September 2019 22:00,704,857,All Island
11 September 2019 22:15,727,858,All Island
11 September 2019 22:30,750,832,All Island
11 September 2019 22:45,773,782,All Island
11 September 2019 23:00,790,792,All Island
11 September 2019 23:15,800,801,All Island
11 September 2019 23:30,811,820,All Island
11 September 2019 23:45,822,851,All Island
12 September 2019 00:00,831,930,All Island
12 September 2019 00:15,840,900,All Island
12 September 2019 00:30,849,955,All Island
12 September 2019 00:45,858,966,All Island
12 September 2019 01:00,808,986,All Island
12 September 2019 01:15,854,971,All Island
12 September 2019 01:30,901,1045,All Island
12 September 2019 01:45,947,1070,All Island
12 September 2019 02:00,987,1115,All Island
12 September 2019 02:15,1020,1179,All Island
12 September 2019 02:30,1053,1212,All Island
12 September 2019 02:45,1087,1239,All Island
12 September 2019 03:00,1125,1245,All Island
12 September 2019 03:15,1168,1270,All Island
12 September 2019 03:30,1211,1299,All Island
12 September 2019 03:45,1254,1273,All Island
12 September 2019 04:00,1297,1320,All Island
12 September 2019 04:15,1340,1385,All Island
12 September 2019 04:30,1384,1456,All Island
12 September 2019 04:45,1427,1536,All Island
12 September 2019 05:00,1465,1647,All Island
12 September 2019 05:15,1499,1554,All Island
12 September 2019 05:30,1533,1575,All Island
12 September 2019 05:45,1566,1568,All Island
12 September 2019 06:00,1602,1582,All Island
12 September 2019 06:15,1641,1536,All Island
12 September 2019 06:30,1679,1599,All Island
12 September 2019 06:45,1718,1632,All Island
12 September 2019 07:00,1691,1680,All Island
12 September 2019 07:15,1714,1714,All Island
12 September 2019 07:30,1737,1816,All Island
12 September 2019 07:45,1760,1849,All Island
12 September 2019 08:00,1769,1841,All Island
12 September 2019 08:15,1767,1827,All Island
12 September 2019 08:30,1764,1813,All Island
12 September 2019 08:45,1762,1765,All Island
12 September 2019 09:00,1744,1790,All Island
12 September 2019 09:15,1709,1819,All Island
12 September 2019 09:30,1674,1798,All Island
12 September 2019 09:45,1640,1873,All Island
12 September 2019 10:00,1609,1990,All Island
12 September 2019 10:15,1578,1881,All Island
12 September 2019 10:30,1547,1832,All Island
12 September 2019 10:45,1515,1703,All Island
12 September 2019 11:00,1474,1650,All Island
12 September 2019 11:15,1423,1745,All Island
12 September 2019 11:30,1372,1710,All Island
12 September 2019 11:45,1321,1751,All Island
12 September 2019 12:00,1277,1652,All Island
12 September 2019 12:15,1241,1592,All Island
12 September 2019 12:30,1205,1534,All Island
12 September 2019 12:45,1169,1604,All Island
12 September 2019 13:00,1117,1672,All Island
12 September 2019 13:15,1143,1605,All Island
12 September 2019 13:30,1170,1737,All Island
12 September 2019 13:45,1196,1745,All Island
12 September 2019 14:00,1239,1696,All Island
12 September 2019 14:15,1296,1735,All Island
12 September 2019 14:30,1354,1849,All Island
12 September 2019 14:45,1412,1836,All Island
12 September 2019 15:00,1436,1885,All Island
12 September 2019 15:15,1425,2001,All Island
12 September 2019 15:30,1415,1781,All Island
12 September 2019 15:45,1404,1855,All Island
12 September 2019 16:00,1392,1824,All Island
12 September 2019 16:15,1382,1808,All Island
12 September 2019 16:30,1371,1743,All Island
12 September 2019 16:45,1360,1804,All Island
12 September 2019 17:00,1333,1728,All Island
12 September 2019 17:15,1290,1682,All Island
12 September 2019 17:30,1246,1620,All Island
12 September 2019 17:45,1202,1619,All Island
12 September 2019 18:00,1168,1510,All Island
12 September 2019 18:15,1133,1462,All Island
12 September 2019 18:30,1099,1423,All Island
12 September 2019 18:45,1065,1298,All Island
12 September 2019 19:00,1098,1305,All Island
12 September 2019 19:15,1050,1209,All Island
12 September 2019 19:30,1001,1130,All Island
12 September 2019 19:45,953,1125,All Island
12 September 2019 20:00,909,1093,All Island
12 September 2019 20:15,872,1112,All Island
12 September 2019 20:30,834,1099,All Island
12 September 2019 20:45,796,1036,All Island
12 September 2019 21:00,767,1002,All Island
12 September 2019 21:15,747,983,All Island
12 September 2019 21:30,727,974,All Island
12 September 2019 21:45,707,962,All Island
12 September 2019 22:00,701,956,All Island
12 September 2019 22:15,710,998,All Island
12 September 2019 22:30,719,990,All Island
12 September 2019 22:45,729,937,All Island
12 September 2019 23:00,726,877,All Island
12 September 2019 23:15,711,825,All Island
12 September 2019 23:30,696,839,All Island
12 September 2019 23:45,681,861,All Island
13 September 2019 00:00,659,848,All Island
13 September 2019 00:15,631,811,All Island
13 September 2019 00:30,602,762,All Island
13 September 2019 00:45,573,640,All Island
13 September 2019 01:00,527,614,All Island
13 September 2019 01:15,507,601,All Island
13 September 2019 01:30,486,611,All Island
13 September 2019 01:45,465,607,All Island
13 September 2019 02:00,447,588,All Island
13 September 2019 02:15,432,596,All Island
13 September 2019 02:30,416,534,All Island
13 September 2019 02:45,400,497,All Island
13 September 2019 03:00,384,458,All Island
13 September 2019 03:15,366,431,All Island
13 September 2019 03:30,348,395,All Island
13 September 2019 03:45,330,373,All Island
13 September 2019 04:00,316,388,All Island
13 September 2019 04:15,306,373,All Island
13 September 2019 04:30,296,362,All Island
13 September 2019 04:45,286,373,All Island
13 September 2019 05:00,277,378,All Island
13 September 2019 05:15,270,358,All Island
13 September 2019 05:30,262,336,All Island
13 September 2019 05:45,255,343,All Island
13 September 2019 06:00,249,323,All Island
13 September 2019 06:15,246,314,All Island
13 September 2019 06:30,243,290,All Island
13 September 2019 06:45,239,298,All Island
13 September 2019 07:00,224,291,All Island
13 September 2019 07:15,217,278,All Island
13 September 2019 07:30,209,272,All Island
13 September 2019 07:45,201,332,All Island
13 September 2019 08:00,195,254,All Island
13 September 2019 08:15,192,236,All Island
13 September 2019 08:30,188,214,All Island
13 September 2019 08:45,184,186,All Island
13 September 2019 09:00,179,171,All Island
13 September 2019 09:15,174,146,All Island
13 September 2019 09:30,169,117,All Island
13 September 2019 09:45,164,108,All Island
13 September 2019 10:00,162,97,All Island
13 September 2019 10:15,164,96,All Island
13 September 2019 10:30,166,98,All Island
13 September 2019 10:45,168,107,All Island
13 September 2019 11:00,168,131,All Island
13 September 2019 11:15,164,137,All Island
13 September 2019 11:30,160,154,All Island
13 September 2019 11:45,157,179,All Island
13 September 2019 12:00,156,197,All Island
13 September 2019 12:15,159,193,All Island
13 September 2019 12:30,162,180,All Island
13 September 2019 12:45,164,212,All Island
13 September 2019 13:00,166,198,All Island
13 September 2019 13:15,170,207,All Island
13 September 2019 13:30,174,224,All Island
13 September 2019 13:45,178,215,All Island
13 September 2019 14:00,179,219,All Island
13 September 2019 14:15,177,210,All Island
13 September 2019 14:30,175,197,All Island
13 September 2019 14:45,173,193,All Island
13 September 2019 15:00,168,198,All Island
13 September 2019 15:15,162,181,All Island
13 September 2019 15:30,155,188,All Island
13 September 2019 15:45,149,183,All Island
13 September 2019 16:00,144,166,All Island
13 September 2019 16:15,141,156,All Island
13 September 2019 16:30,138,157,All Island
13 September 2019 16:45,135,158,All Island
13 September 2019 17:00,130,133,All Island
13 September 2019 17:15,124,100,All Island
13 September 2019 17:30,117,100,All Island
13 September 2019 17:45,111,82,All Island
13 September 2019 18:00,106,74,All Island
13 September 2019 18:15,103,64,All Island
13 September 2019 18:30,99,48,All Island
13 September 2019 18:45,96,44,All Island
13 September 2019 19:00,104,45,All Island
13 September 2019 19:15,105,51,All Island
13 September 2019 19:30,105,67,All Island
13 September 2019 19:45,106,54,All Island
13 September 2019 20:00,107,46,All Island
13 September 2019 20:15,108,45,All Island
13 September 2019 20:30,109,45,All Island
13 September 2019 20:45,111,56,All Island
13 September 2019 21:00,118,58,All Island
13 September 2019 21:15,130,76,All Island
13 September 2019 21:30,143,85,All Island
13 September 2019 21:45,156,96,All Island
13 September 2019 22:00,179,132,All Island
13 September 2019 22:15,214,174,All Island
13 September 2019 22:30,249,209,All Island
13 September 2019 22:45,284,247,All Island
13 September 2019 23:00,312,293,All Island
13 September 2019 23:15,334,357,All Island
13 September 2019 23:30,356,400,All Island
13 September 2019 23:45,378,416,All Island
14 September 2019 00:00,396,468,All Island
14 September 2019 00:15,409,492,All Island
14 September 2019 00:30,423,547,All Island
14 September 2019 00:45,437,571,All Island
14 September 2019 01:00,482,635,All Island
14 September 2019 01:15,521,668,All Island
14 September 2019 01:30,559,698,All Island
14 September 2019 01:45,598,722,All Island
14 September 2019 02:00,655,802,All Island
14 September 2019 02:15,730,906,All Island
14 September 2019 02:30,805,940,All Island
14 September 2019 02:45,880,996,All Island
14 September 2019 03:00,942,1029,All Island
14 September 2019 03:15,993,1132,All Island
14 September 2019 03:30,1044,1207,All Island
14 September 2019 03:45,1094,1294,All Island
14 September 2019 04:00,1145,1413,All Island
14 September 2019 04:15,1196,1543,All Island
14 September 2019 04:30,1246,1622,All Island
14 September 2019 04:45,1297,1697,All Island
14 September 2019 05:00,1336,1702,All Island
14 September 2019 05:15,1364,1728,All Island
14 September 2019 05:30,1391,1747,All Island
14 September 2019 05:45,1419,1728,All Island
14 September 2019 06:00,1438,1688,All Island
14 September 2019 06:15,1449,1664,All Island
14 September 2019 06:30,1460,1689,All Island
14 September 2019 06:45,1471,1762,All Island
14 September 2019 07:00,1599,1839,All Island
14 September 2019 07:15,1609,1936,All Island
14 September 2019 07:30,1619,1919,All Island
14 September 2019 07:45,1629,1955,All Island
14 September 2019 08:00,1643,2028,All Island
14 September 2019 08:15,1659,1932,All Island
14 September 2019 08:30,1675,1893,All Island
14 September 2019 08:45,1691,1843,All Island
14 September 2019 09:00,1701,1692,All Island
14 September 2019 09:15,1704,1642,All Island
14 September 2019 09:30,1707,1566,All Island
14 September 2019 09:45,1709,1550,All Island
14 September 2019 10:00,1727,1599,All Island
14 September 2019 10:15,1759,1689,All Island
14 September 2019 10:30,1791,1718,All Island
14 September 2019 10:45,1823,1723,All Island
14 September 2019 11:00,1851,1624,All Island
14 September 2019 11:15,1875,1614,All Island
14 September 2019 11:30,1898,1601,All Island
14 September 2019 11:45,1922,1579,All Island
14 September 2019 12:00,1938,1621,All Island
14 September 2019 12:15,1945,1740,All Island
14 September 2019 12:30,1953,1766,All Island
14 September 2019 12:45,1960,1708,All Island
14 September 2019 13:00,1951,1697,All Island
14 September 2019 13:15,1953,1702,All Island
14 September 2019 13:30,1955,1691,All Island
14 September 2019 13:45,1957,1705,All Island
14 September 2019 14:00,1962,1739,All Island
14 September 2019 14:15,1968,1788,All Island
14 September 2019 14:30,1974,1857,All Island
14 September 2019 14:45,1980,1899,All Island
14 September 2019 15:00,1980,1893,All Island
14 September 2019 15:15,1974,1902,All Island
14 September 2019 15:30,1968,1920,All Island
14 September 2019 15:45,1962,1919,All Island
14 September 2019 16:00,1965,1907,All Island
14 September 2019 16:15,1978,1920,All Island
14 September 2019 16:30,1990,1907,All Island
14 September 2019 16:45,2003,1946,All Island
14 September 2019 17:00,2011,1969,All Island
14 September 2019 17:15,2014,1961,All Island
14 September 2019 17:30,2018,1983,All Island
14 September 2019 17:45,2021,1974,All Island
14 September 2019 18:00,2016,1916,All Island
14 September 2019 18:15,2002,1934,All Island
14 September 2019 18:30,1988,1954,All Island
14 September 2019 18:45,1974,1986,All Island
14 September 2019 19:00,1965,1981,All Island
14 September 2019 19:15,1942,1946,All Island
14 September 2019 19:30,1919,1960,All Island
14 September 2019 19:45,1897,1992,All Island
14 September 2019 20:00,1879,1998,All Island
14 September 2019 20:15,1867,2051,All Island
14 September 2019 20:30,1854,2044,All Island
14 September 2019 20:45,1842,2027,All Island
14 September 2019 21:00,1822,2102,All Island
14 September 2019 21:15,1793,2112,All Island
14 September 2019 21:30,1763,2099,All Island
14 September 2019 21:45,1734,2028,All Island
14 September 2019 22:00,1703,2046,All Island
14 September 2019 22:15,1668,1981,All Island
14 September 2019 22:30,1633,1918,All Island
14 September 2019 22:45,1598,1813,All Island
14 September 2019 23:00,1544,1663,All Island
14 September 2019 23:15,1469,1617,All Island
14 September 2019 23:30,1395,1576,All Island
14 September 2019 23:45,1321,1486,All Island
15 September 2019 00:00,1247,1410,All Island
15 September 2019 00:15,1175,1317,All Island
15 September 2019 00:30,1103,1206,All Island
15 September 2019 00:45,1031,1169,All Island
15 September 2019 01:00,1014,1147,All Island
15 September 2019 01:15,975,1102,All Island
15 September 2019 01:30,935,1067,All Island
15 September 2019 01:45,896,1051,All Island
15 September 2019 02:00,871,999,All Island
15 September 2019 02:15,860,925,All Island
15 September 2019 02:30,849,801,All Island
15 September 2019 02:45,838,741,All Island
15 September 2019 03:00,820,699,All Island
15 September 2019 03:15,793,694,All Island
15 September 2019 03:30,766,674,All Island
15 September 2019 03:45,740,671,All Island
15 September 2019 04:00,712,671,All Island
15 September 2019 04:15,684,659,All Island
15 September 2019 04:30,655,645,All Island
15 September 2019 04:45,626,741,All Island
15 September 2019 05:00,598,780,All Island
15 September 2019 05:15,571,841,All Island
15 September 2019 05:30,545,899,All Island
15 September 2019 05:45,518,869,All Island
15 September 2019 06:00,496,870,All Island
15 September 2019 06:15,478,861,All Island
