DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
1 December 2020 00:00,445,524,All Island
1 December 2020 00:15,423,495,All Island
1 December 2020 00:30,401,475,All Island
1 December 2020 00:45,379,443,All Island
1 December 2020 01:00,357,407,All Island
1 December 2020 01:15,352,392,All Island
1 December 2020 01:30,347,381,All Island
1 December 2020 01:45,342,399,All Island
1 December 2020 02:00,336,405,All Island
1 December 2020 02:15,329,363,All Island
1 December 2020 02:30,322,342,All Island
1 December 2020 02:45,315,338,All Island
1 December 2020 03:00,307,368,All Island
1 December 2020 03:15,291,369,All Island
1 December 2020 03:30,275,422,All Island
1 December 2020 03:45,259,432,All Island
1 December 2020 04:00,243,451,All Island
1 December 2020 04:15,238,446,All Island
1 December 2020 04:30,234,428,All Island
1 December 2020 04:45,230,445,All Island
1 December 2020 05:00,226,467,All Island
1 December 2020 05:15,225,463,All Island
1 December 2020 05:30,224,475,All Island
1 December 2020 05:45,223,518,All Island
1 December 2020 06:00,328,540,All Island
1 December 2020 06:15,335,561,All Island
1 December 2020 06:30,342,605,All Island
1 December 2020 06:45,350,635,All Island
1 December 2020 07:00,357,646,All Island
1 December 2020 07:15,371,676,All Island
1 December 2020 07:30,385,689,All Island
1 December 2020 07:45,398,670,All Island
1 December 2020 08:00,412,672,All Island
1 December 2020 08:15,424,654,All Island
1 December 2020 08:30,436,592,All Island
1 December 2020 08:45,448,553,All Island
1 December 2020 09:00,460,544,All Island
1 December 2020 09:15,469,543,All Island
1 December 2020 09:30,478,506,All Island
1 December 2020 09:45,487,514,All Island
1 December 2020 10:00,496,523,All Island
1 December 2020 10:15,511,530,All Island
1 December 2020 10:30,527,550,All Island
1 December 2020 10:45,543,540,All Island
1 December 2020 11:00,559,518,All Island
1 December 2020 11:15,552,536,All Island
1 December 2020 11:30,546,531,All Island
1 December 2020 11:45,539,531,All Island
1 December 2020 12:00,683,567,All Island
1 December 2020 12:15,684,586,All Island
1 December 2020 12:30,685,607,All Island
1 December 2020 12:45,686,651,All Island
1 December 2020 13:00,687,660,All Island
1 December 2020 13:15,681,677,All Island
1 December 2020 13:30,675,688,All Island
1 December 2020 13:45,669,736,All Island
1 December 2020 14:00,663,791,All Island
1 December 2020 14:15,663,801,All Island
